5.8380877, -45.00
5.8509959, 90.01
5.8629316, 90.01
5.8750227, 45.00
5.8879887, -135.01
5.8999565, 0.00
5.9079705, 0.00
5.9199392, -33.69
5.9328672, -63.44
5.9449731, 0.00
5.9569546, -26.57
5.968912, -18.44
5.9820743, 0.00
5.9950409, -26.57
6.0060499, 45.00
6.0180175, 0.00
6.0305591, 0.00
6.0427909, -45.00
6.0555194, -90.01
6.0635223, 180.01
6.0756786, 180.01
6.0876705, 0.00
6.1006142, -71.57
6.1122239, -71.57
6.1243189, -104.04
6.1377963, -135.01
6.1496145, -135.01
6.1623232, -116.57
6.1743923, -126.88
6.1860316, -111.81
6.1990268, -123.70
6.2109104, -108.44
6.2238733, -108.44
6.2354304, -105.95
6.2482132, -104.04
6.2603019, -104.04
6.2728794, -95.72
6.28486, -95.20
6.2973744, -90.01
6.3094116, -90.01
6.3216114, -90.01
6.3336346, -90.01
6.3458193, -81.26
6.3587437, -81.26
6.3667272, -85.92
6.3786947, -77.01
6.3916609, -77.01
6.4042279, -70.35
6.4158596, -71.57
6.4278078, -68.20
6.4407972, -68.97
6.4527645, -66.81
6.4650827, -63.44
6.4775027, -60.26
6.4894752, -63.44
6.5017038, -60.26
6.5137166, -59.75
6.5265575, -57.53
6.5388727, -53.98
6.5507957, -60.95
6.5637605, -65.23
6.5757434, -55.01
6.5878591, -63.44
6.599839, -53.13
6.6124861, -60.95
6.6206421, -54.47
6.633088, -48.82
6.6450805, -54.47
6.6570865, -60.95
6.6700708, -54.47
6.6822321, -45.00
6.6941667, -45.00
6.7063962, -45.00
6.7190595, -39.81
6.7310285, -7.13
6.7440316, 18.44
6.7559659, 18.44
6.7680301, 38.66
6.7800394, 26.57
6.7920043, 41.64
6.8051002, 45.00
6.8175009, 45.00
6.8253177, 45.00
6.8375336, 50.20
6.8502111, 49.77
6.8632157, 45.00
6.8749951, 47.29
6.8870067, 51.34
6.8994964, 47.49
6.9122489, 47.49
6.9239057, 53.13
6.9358746, 53.13
6.9478841, 45.00
6.9608989, 53.13
6.9728691, 45.00
6.9849146, 40.60
6.9968754, 45.00
7.0098431, 40.60
7.0218086, 37.88
7.0298025, 30.97
7.0427665, 30.97
7.0543536, 34.99
7.0672783, 28.61
7.0792778, 28.30
7.0911127, 28.30
7.1037574, 26.57
7.1166975, 26.57
7.1283762, 21.80
7.1403258, 25.02
7.1530105, 18.44
7.1650527, 23.20
7.1780731, 26.57
7.190141, 18.44
7.2022121, 20.56
7.2142294, 20.56
7.2271676, 17.36
7.2391769, 21.80
7.2512069, 13.24
7.2630787, 18.44
7.272037, 16.39
7.2840649, 13.24
7.2961503, 13.24
7.3091191, 12.53
7.3211036, 8.97
7.3330176, 5.44
7.345279, 8.97
7.3579733, 5.44
7.3700915, -2.60
7.3820778, 2.49
7.395057, 0.00
7.4071369, 0.00
7.4191413, -4.76
7.4312182, -7.77
7.4431785, -4.76
7.4557957, -7.13
7.468529, -11.31
7.4801767, -13.50
7.4892827, -11.31
7.5016098, -11.77
7.51358, -15.26
7.5255447, -20.56
7.5381755, -23.50
7.5499253, -20.56
7.5628912, -26.57
7.574577, -23.20
7.5872132, -26.57
7.5992482, -25.47
7.6117305, -26.57
7.6233548, -26.57
7.6365294, -30.58
7.6485345, -26.57
7.6605023, -28.61
7.6734683, -25.56
7.6814466, -26.57
7.693855, -30.58
7.7058491, -29.75
7.7183231, -27.55
7.7304172, -26.57
7.7433857, -30.58
7.7554581, -30.58
7.7673214, -32.47
7.7792911, -34.29
7.7923131, -31.33
7.8037981, -31.76
7.8167371, -33.69
7.8287058, -34.99
7.8416723, -30.58
7.853543, -35.54
7.865394, -33.11
7.8743185, -30.58
7.8862885, -34.29
7.8987671, -30.58
7.9107356, -30.58
7.9226635, -28.61
7.9353195, -26.57
7.9472672, -28.61
7.9598255, -22.25
7.9727526, -23.20
7.984308, -19.18
7.9965738, -17.65
8.0094958, -19.18
8.0215968, -16.26
8.0335691, -12.27
8.0455117, -12.27
8.0584705, -12.27
8.0662093, -9.46
8.0782719, -11.77
8.0911064, -11.31
8.1033106, -6.58
8.1151227, -8.75
8.1280288, -6.84
8.1399984, -6.58
8.152017, -4.09
8.1642641, -4.24
8.1771937, -6.34
8.1892231, 0.00
8.2023455, 0.00
8.2140606, 2.05
8.2260052, 5.91
8.2381299, 6.12
8.2510752, 8.13
8.2630563, 7.85
8.2711452, 11.69
8.2831721, 14.04
8.2960591, 17.24
8.3081019, 19.66
8.3201064, 24.78
8.3331881, 26.57
8.3452102, 25.71
8.3572789, 27.48
8.3693392, 28.30
8.3823044, 32.62
8.394272, 32.62
8.4062399, 33.69
8.4182937, 35.31
8.4315097, 36.47
8.4434835, 35.31
8.4556924, 39.29
8.4677069, 43.53
8.4805438, 42.14
8.4925542, 46.47
8.5041537, 48.02
8.517106, 48.18
8.5292263, 48.02
8.5382461, 49.90
8.5502182, 49.64
8.5621844, 53.13
8.5740868, 56.98
8.5870167, 58.24
8.5989852, 60.26
8.6119521, 58.24
8.6229626, 63.44
8.6359, 69.15
8.6478678, 65.56
8.6608349, 69.15
8.6728026, 68.20
8.6850384, 69.15
8.6970051, 74.75
8.7090204, 72.36
8.7219858, 77.20
8.7339915, 77.20
8.7462794, 74.06
8.7591216, 77.74
8.7710897, 71.57
8.7791081, 75.97
8.7919582, 76.61
8.8039642, 75.97
8.8159397, 75.97
8.8281068, 69.15
8.8410631, 68.20
8.8526399, 66.81
8.865163, 67.17
8.8771312, 60.95
8.890097, 57.10
8.9020645, 55.50
8.9140325, 58.00
8.9260004, 53.13
8.9390831, 51.34
8.9513665, 47.12
8.9627445, 40.92
8.9714066, 40.60
8.9840872, 42.88
8.9965011, 34.51
9.008585, 36.26
9.0214289, 30.97
9.0329699, 32.91
9.0449778, 32.91
9.0579039, 27.90
9.0698716, 20.23
9.0818394, 22.38
9.0949335, 15.53
9.1069355, 17.53
9.1190014, 16.70
9.1309695, 12.81
9.1436682, 8.13
9.15555, 8.53
9.1643421, 0.00
9.1765899, 3.18
9.1884697, 0.00
9.2010605, 6.01
9.2129971, 0.00
9.2256298, 3.18
9.2375397, 3.01
9.2496832, 3.37
9.2625086, 0.00
9.274199, 6.01
9.2870809, 3.01
9.2990493, 3.01
9.3070276, 2.86
9.3199935, 8.13
9.3319601, 5.71
9.3439288, 8.97
9.3568939, 3.01
9.3688639, 6.01
9.3815916, 6.01
9.393317, 5.71
9.4052502, 8.97
9.4174814, 5.71
9.4304655, 5.44
9.4421185, 8.53
9.4550841, 8.53
9.4630941, 5.19
9.4750923, 5.71
9.488058, 7.77
9.4999525, 0.00
9.5118615, 2.60
9.5249269, 0.00
9.5369219, 0.00
9.5493686, 2.60
9.5614156, 0.00
9.5739313, 0.00
9.5853376, -4.76
9.5989621, -7.43
9.6067892, -9.46
9.6188156, -7.13
9.6307827, -11.31
9.6427144, -8.75
9.6551171, -8.43
9.6681899, -6.58
9.680398, -9.09
9.6921935, -4.76
9.705021, -6.84
9.7169339, -4.97
9.7296691, -9.09
9.7414128, -7.43
9.753381, -13.50
9.7663551, -9.87
9.7783244, -14.04
9.78633, -11.31
9.7992921, -14.04
9.8111633, -11.31
9.8236122, -9.87
9.8359641, -12.27
9.8482205, -9.87
9.8607999, -12.27
9.872743, -9.87
9.8851537, -10.31
9.8971238, -12.27
9.9110858, -9.09
9.922055, -9.87
9.9339336, -9.87
9.9468743, -9.09
9.9591986, -11.31
9.9704001, -13.50
9.9799624, -9.87
9.9918969, -14.04
10.0038648, -15.26
10.016033, -12.27
10.0279979, -14.04
10.0409624, -11.31
10.0525182, -15.64
10.0653851, -11.31
10.0782561, -13.00
10.0902244, -11.77
10.1021221, -14.04
10.11409, -14.62
10.1270031, -14.62
10.1392345, -19.18
10.1513025, -22.25
10.1631587, -22.25
10.1720053, -23.50
10.1839729, -26.57
10.1958714, -26.57
10.2088364, -27.55
10.2206223, -34.83
10.2333044, -33.69
10.2453039, -39.56
10.2582659, -37.24
10.2702333, -41.01
10.2824889, -42.51
10.2939861, -46.34
10.3064784, -45.00
10.3189873, -45.00
10.3309559, -46.22
10.3435491, -47.49
10.3557107, -55.31
10.3680399, -53.85
10.3800066, -57.81
10.3929723, -66.04
10.4048935, -68.56
10.4128688, -74.36
10.4255292, -72.26
10.438494, -79.12
10.4504934, -80.54
10.4624326, -81.26
10.4744013, -81.58
10.4874401, -81.58
10.4994204, -81.88
10.5115924, -86.06
10.5235745, -87.96
10.5366266, -90.01
10.5483711, -87.89
10.5607821, -94.09
10.5726211, -94.09
10.5856286, -98.14
10.5974347, -98.75
10.6099438, -103.50
10.617923, -99.47
10.6305392, -104.04
10.642606, -105.95
10.6552202, -105.26
10.6671246, -110.23
10.6790601, -108.44
10.6920255, -115.21
10.7039934, -113.97
10.7170225, -116.57
10.7289185, -118.82
10.7413145, -117.65
10.7534785, -117.65
10.7653816, -119.75
10.7783349, -119.75
10.7903029, -125.55
10.8026689, -126.88
10.8144628, -128.67
10.8270105, -138.19
10.8391355, -135.01
10.8511056, -135.01
10.8640344, -133.46
10.8722467, -136.75
10.8842282, -140.20
10.8971689, -138.38
10.9091359, -139.91
10.9209703, -140.92
10.9338847, -142.14
10.9459965, -142.14
10.9578583, -142.14
10.9708521, -145.02
10.9824795, -141.35
10.9954215, -141.72
11.0067735, -138.38
11.0197371, -133.37
11.0317057, -136.75
11.0436759, -135.01
11.0566393, -129.00
11.0686323, -126.04
11.0806054, -123.12
11.0925841, -123.70
11.1053385, -116.57
11.1133156, -116.57
11.1264649, -114.45
11.138236, -116.57
11.1502039, -113.21
11.1631686, -112.84
11.1752095, -113.97
11.1880504, -107.53
11.2000163, -106.71
11.2119306, -105.26
11.2239412, -97.13
11.2368633, -98.75
11.2488311, -92.13
11.2607997, -90.01
11.2737652, -86.06
11.2857473, -84.10
11.2977649, -81.88
11.3102455, -81.88
11.318224, -78.32
11.3302769, -78.32
11.3433913, -75.97
11.3552183, -70.35
11.3679122, -74.06
11.3795307, -67.39
11.3923895, -60.53
11.4044719, -62.45
11.4173062, -59.04
11.4292741, -58.24
11.4411963, -52.70
11.4538926, -45.00
11.466344, -49.64
11.4783308, -45.00
11.4903043, -43.61
11.5022617, -40.82
11.5150171, -40.82
11.52299, -38.05
11.535261, -39.81
11.547397, -38.05
11.5603594, -35.31
11.5722069, -27.48
11.5842261, -24.63
11.5973891, -19.09
11.609094, -13.50
11.621095, -8.75
11.634041, -11.31
11.6460133, -4.24
11.657978, -6.58
11.6709435, -4.57
11.6829117, 0.00
11.6908899, 2.29
11.7036031, 2.49
11.7159474, 7.43
11.727915, 5.71
11.7398825, 10.31
11.7528488, 14.04
11.7652408, 15.26
11.7769598, 18.44
11.7889387, 18.44
11.8019025, 15.26
11.8146004, 17.65
11.8262956, 21.37
11.8383167, 19.98
11.8512816, 14.62
11.8633811, 16.93
11.87594, 15.26
11.883921, 14.62
11.8958882, 15.26
11.9083939, 9.87
11.9202845, 7.77
11.9322511, 7.43
11.9449443, 4.76
11.9568574, 2.49
11.9697358, 7.43
11.9822928, 7.43
11.9949309, 7.43
12.006905, 9.46
12.0186191, 2.49
12.0312833, 2.49
12.0432827, 4.97
12.0512554, 7.43
12.0643658, 2.29
12.0763066, 6.84
12.0883303, 6.84
12.1003287, 4.40
12.1133321, 4.24
12.1250862, 6.34
12.1379903, 6.34
12.1499577, 8.75
12.1620568, 10.13
12.1751144, 8.75
12.1869903, 10.13
12.1989583, 8.43
12.2109262, 8.43
12.2199022, 8.75
12.2320082, 6.34
12.2449765, 6.12
12.2567895, 9.46
12.2687549, 11.31
12.2807228, 8.75
12.2936883, 8.75
12.3060489, 7.13
12.3180153, 9.87
12.3299836, 6.84
12.3419835, 7.43
12.3549206, 4.76
12.3664769, 4.97
12.379431, 7.43
12.3874947, 4.76
12.3996801, 4.97
12.4123488, 2.49
12.4242354, 4.97
12.4362576, 7.43
12.4492319, 9.09
12.4612385, 7.77
12.4733653, 7.43
12.4864604, 15.26
12.4978514, 18.44
12.509824, 19.18
12.5222374, 19.18
12.5348409, 26.57
12.5474995, 25.47
12.5555302, 30.07
12.5674943, 27.76
12.5794624, 26.57
12.5924279, 32.91
12.6047821, 38.66
12.6166927, 45.00
12.6293757, 45.00
12.6413928, 49.77
12.6541896, 59.04
12.6663052, 69.45
12.6782786, 63.44
12.6902468, 67.62
12.7032142, 73.62
12.7155238, 72.65
12.7275357, 77.48
12.7395266, 75.97
12.7475106, 75.97
12.7596278, 82.88
12.7725407, 78.70
12.7845518, 93.58
12.7974045, 90.01
12.809518, 98.75
12.8221499, 104.04
12.8341193, 94.77
12.8460853, 100.31
12.8580547, 108.44
12.8710018, 108.44
12.883098, 105.26
12.8960622, 108.44
12.9080281, 107.11
12.9199963, 114.78
12.9321891, 111.05
12.9443458, 112.63
12.9563023, 114.78
12.9692674, 116.57
12.97712, 126.88
12.9891279, 121.62
13.002093, 129.30
13.0150633, 126.88
13.0262999, 135.01
13.0392194, 135.01
13.0511879, 140.20
13.0638817, 144.47
13.0758239, 144.47
13.0877933, 141.85
13.0999105, 149.05
13.1128765, 144.47
13.1249017, 160.36
13.1370458, 161.58
13.149942, 164.07
13.1614134, 165.08
13.1744288, 168.70
13.1862432, 167.92
13.1979755, 168.70
13.2099433, 172.42
13.2185802, 171.88
13.231224, 172.42
13.2434404, -176.20
13.2553263, 175.61
13.2682913, 171.88
13.2799325, 176.20
13.2928983, 180.01
13.3045897, 172.42
13.317062, 175.93
13.3290297, 172.42
13.3419951, 172.42
13.3549599, 176.44
13.3661038, 168.70
13.3790694, 171.88
13.3909871, 175.93
13.4029897, 168.70
13.4156364, 169.39
13.4276184, 168.70
13.4395862, 172.42
13.4523038, 168.70
13.4604917, 162.91
13.4733612, 165.98
13.4850536, 155.24
13.4970225, 160.36
13.5100612, 153.45
13.5222561, 146.32
13.5341258, 153.45
13.5461002, 148.40
13.5590664, 142.44
13.5710353, 144.47
13.5840008, 140.20
13.5960214, 140.20
13.6079899, 135.01
13.62039, 141.85
13.6323585, 140.20
13.6445906, 137.50
13.6571615, 135.01
13.6690993, 127.58
13.6820422, 132.52
13.6940174, 126.88
13.7019961, 126.04
13.7149739, 116.57
13.7266082, 116.57
13.7393439, 103.00
13.7510991, 104.04
13.7630667, 98.75
13.7755589, 99.47
13.7883503, 99.47
13.8000035, 90.01
13.8129695, 90.01
13.8255226, 81.88
13.8369564, 75.07
13.8499216, 75.97
13.8615799, 66.38
13.8741441, 70.57
13.8862155, 63.44
13.8941938, 63.44
13.9071607, 60.65
13.9195974, 60.65
13.9316787, 56.31
13.9433338, 56.31
13.9561868, 61.93
13.9680936, 59.04
13.9810347, 56.31
13.9930051, 57.27
14.0049037, 58.00
14.0178675, 56.31
14.0297162, 53.75
14.0423161, 49.77
14.0551738, 54.47
14.0663836, 53.75
14.0791806, 54.47
14.0872181, 53.75
14.0991862, 54.47
14.1121259, 56.31
14.1241431, 47.49
14.1363065, 47.12
14.1482087, 54.47
14.1608237, 57.27
14.1737891, 53.75
14.1856721, 56.31
14.1976728, 49.77
14.2104821, 54.47
14.2223936, 54.47
14.2343144, 49.77
14.2470076, 51.85
14.25899, 55.50
14.2713057, 47.29
14.2801683, 52.44
14.2923269, 51.85
14.3033907, 51.34
14.3166596, 49.77
14.3286257, 54.47
14.3406658, 47.29
14.3541906, 49.77
14.3652586, 51.85
14.3782265, 52.44
14.3900789, 51.85
14.4030538, 52.44
14.4150187, 51.85
14.4269891, 54.47
14.4389606, 47.29
14.4519275, 55.31
14.4638939, 47.29
14.4729786, 51.85
14.4839893, 52.44
14.4965057, 53.75
14.5094886, 51.85
14.5216753, 49.77
14.5335821, 51.85
14.5459494, 49.77
14.5579804, 51.85
14.57092, 54.47
14.5828878, 54.47
14.5949012, 52.44
14.6070502, 54.47
14.6200446, 56.31
14.631983, 56.31
14.6439914, 52.44
14.6522063, 49.77
14.6647605, 49.77
14.6767248, 47.12
14.6886986, 47.29
14.7017954, 47.29
14.7139312, 45.00
14.7256019, 45.00
14.7385619, 49.40
14.7511181, 49.40
14.763037, 42.71
14.7751283, 45.00
14.7875353, 47.49
14.7996467, 45.00
14.812618, 47.29
14.8245548, 45.00
14.8362571, 39.10
14.8452196, 38.16
14.857194, 38.16
14.8696494, 40.60
14.8821257, 38.16
14.8940928, 40.60
14.9060608, 37.57
14.9190262, 39.81
14.9309949, 38.16
14.9430548, 33.69
14.9550634, 36.26
14.9673314, 30.97
14.9803718, 32.74
14.9922818, 33.69
15.0049995, 29.36
15.0167712, 30.97
15.0248046, 37.57
15.0377987, 32.01
15.0498782, 33.69
15.0621008, 30.97
15.0740689, 29.75
15.0860956, 32.74
15.099061, 22.38
15.1108012, 29.36
15.1237936, 25.20
15.1357463, 22.38
15.1477193, 23.96
15.1600778, 27.90
15.1721945, 25.20
15.1843579, 18.44
15.1974165, 19.44
15.2093869, 22.38
15.2173376, 20.56
15.2303027, 18.44
15.2422705, 26.57
15.2542401, 25.20
15.2672103, 19.44
15.27917, 19.44
15.2913881, 22.38
15.3033021, 22.38
15.3155372, 21.25
15.3285035, 21.25
15.3404703, 19.44
15.3524381, 18.44
15.3653703, 22.84
15.3770375, 23.63
15.3900075, 27.90
15.4019732, 25.20
15.4103378, 26.57
15.4223086, 22.38
15.4343399, 23.96
15.4467479, 29.36
15.4587763, 23.96
15.4717129, 25.20
15.4837449, 22.38
15.4963164, 25.20
15.5083964, 28.07
15.5204944, 23.63
15.533451, 20.56
15.5454931, 22.38
15.5582734, 29.36
15.5701867, 22.38
15.5821986, 25.20
15.590473, 27.90
15.6024408, 22.38
15.6144611, 30.97
15.6271629, 26.57
15.6390627, 25.20
15.6520286, 27.90
15.6635564, 26.57
15.6764704, 26.57
15.6883978, 21.25
15.701538, 20.56
15.7135501, 22.38
15.7255181, 19.44
15.7376361, 29.36
15.7503503, 26.57
15.7623776, 19.44
15.7743778, 26.57
15.7823566, 25.20
15.7955471, 25.20
15.8075603, 30.47
15.8197617, 23.63
15.8327269, 23.63
15.8446776, 23.63
15.8566439, 23.63
15.8685365, 23.63
15.8815341, 22.38
15.8935584, 21.25
15.9054336, 29.36
15.9183174, 28.07
15.9302872, 26.57
15.9422543, 33.69
15.9551406, 36.26
15.9671097, 40.24
15.97503, 32.91
15.9879832, 32.01
15.9999335, 40.60
16.0117114, 36.26
16.0248601, 27.90
16.0366271, 29.36
16.0484634, 33.69
16.0614443, 30.47
16.0731692, 29.36
16.0861735, 27.90
16.0976736, 19.44
16.1109948, 17.36
16.1228986, 22.38
16.1353835, 18.44
16.1476322, 11.31
16.1561042, 11.89
16.1680706, 10.01
16.18011, 3.01
16.1920805, 5.71
16.2048664, 8.53
16.2169074, 2.86
16.2288991, 8.53
16.2420108, 2.73
16.2539788, 0.00
16.2663566, 0.00
16.2780887, 0.00
16.2910561, 2.49
16.2990094, 0.00
16.3110055, 2.60
16.3229737, 0.00
16.3361854, -2.49
16.3481608, 0.00
16.3603247, 2.39
16.3720355, -2.49
16.3849695, -2.49
16.3968974, -4.97
16.409868, -2.39
16.4213787, -7.13
16.434229, -4.76
16.4463442, -11.31
16.4591407, -9.09
16.4670789, -8.75
16.4789906, -9.46
16.4909569, -13.50
16.503923, -17.75
16.5159034, -15.64
16.5287851, -18.44
16.5407494, -17.75
16.5522818, -23.75
16.5654652, -27.55
16.5778238, -24.63
16.5897177, -30.58
16.6018726, -33.69
16.6138409, -36.87
16.6263771, -40.60
16.63935, -41.82
16.6512698, -43.46
16.6595709, -43.37
16.6715174, -46.74
16.6833042, -45.00
16.6963626, -45.00
16.7093137, -48.58
16.7211893, -46.74
16.7334073, -46.74
16.7451639, -46.74
16.7578421, -52.13
16.7697093, -53.13
16.7816768, -54.47
16.7946535, -56.98
16.8064451, -59.43
16.819325, -63.44
16.8315454, -70.21
16.8435731, -70.91
16.8514621, -73.50
16.8641961, -75.47
16.8761701, -74.94
16.8891869, -77.48
16.901122, -79.12
16.913059, -79.51
16.9264755, -81.58
16.9376661, -81.58
16.9499411, -87.96
16.9619107, -83.42
16.9741681, -85.61
16.9876281, -87.80
16.999876, -90.01
17.0118174, -90.01
17.0237858, -92.21
17.0360734, -92.05
17.044053, -94.24
17.0570282, -96.35
17.0689972, -96.59
17.0809631, -100.89
17.0931959, -96.85
17.1057012, -102.27
17.118667, -104.63
17.1306461, -102.81
17.1422536, -105.95
17.1548707, -105.26
17.1667138, -105.95
17.1796418, -109.30
17.1916166, -110.23
17.2035906, -104.75
17.2165558, -115.35
17.2285275, -111.81
17.2405088, -107.66
17.2534806, -110.86
17.26531, -110.86
17.2780645, -107.66
17.2863833, -99.87
17.2981989, -104.63
17.3101317, -104.63
17.323069, -101.78
17.3350385, -99.87
17.3469742, -101.32
17.3600016, -96.35
17.3719702, -96.59
17.3839371, -94.09
17.3969585, -91.98
17.4092057, -87.96
17.4211735, -90.01
17.4331713, -90.01
17.4460016, -90.01
17.4578833, -83.67
17.4698272, -85.77
17.4827935, -85.77
17.4902619, -81.26
17.5025794, -83.16
17.5153841, -79.51
17.5275523, -79.88
17.5401866, -74.94
17.5521603, -77.48
17.5641998, -74.94
17.5769417, -73.50
17.5889098, -73.75
17.6008764, -68.20
17.6138474, -67.39
17.625901, -65.38
17.6386685, -61.39
17.6504945, -61.39
17.6631484, -58.68
17.6752514, -62.45
17.6832313, -56.31
17.6958213, -52.70
17.7079118, -50.44
17.719963, -47.73
17.7319659, -46.47
17.7449323, -40.60
17.7569008, -38.99
17.768868, -35.54
17.7813402, -34.29
17.7939368, -34.29
17.8059827, -33.11
17.8189451, -34.83
17.8309118, -31.33
17.8427002, -27.55
17.8552228, -21.37
17.8677, -17.75
17.875795, -18.44
17.8887586, -13.50
17.900024, -16.26
17.9121078, -4.76
17.9253354, 0.00
17.9373684, 0.00
17.9493469, 2.49
17.961315, 7.43
17.9742806, 9.87
17.9862485, 10.79
17.9995194, 12.81
18.0113187, 12.81
18.0233295, 16.70
18.0351011, 8.13
18.0440772, 14.62
18.0562758, 9.87
18.0684695, 13.39
18.0803462, 14.04
18.0931693, 12.81
18.1051693, 9.87
18.1180438, 10.79
18.1300116, 8.13
18.1419802, 11.31
18.1539479, 9.87
18.1670502, 14.04
18.1790184, 7.77
18.191512, 13.39
18.2036924, 9.87
18.2155425, 17.65
18.2235114, 10.31
18.2364535, 9.87
18.2483304, 15.95
18.2605783, 11.31
18.2727622, 15.95
18.2856665, 13.39
18.2979718, 10.79
18.3099376, 11.31
18.3219061, 9.87
18.334872, 12.81
18.3468782, 13.39
18.3588453, 12.27
18.3713673, 12.81
18.3832865, 15.26
18.3955436, 16.70
18.4084893, 15.26
18.4164678, 10.31
18.4283511, 14.62
18.441383, 18.44
18.4533033, 15.26
18.4652885, 18.44
18.4782663, 12.81
18.4904334, 12.81
18.5024008, 16.70
18.5143698, 20.86
18.5273343, 21.80
18.5393024, 18.44
18.5522685, 16.93
18.5642465, 19.98
18.5761611, 17.65
18.5885271, 17.65
18.6007159, 19.29
18.6090274, 18.44
18.6215882, 19.29
18.633451, 21.80
18.6455528, 24.23
18.6578769, 22.84
18.6698244, 26.57
18.6827882, 22.84
18.6953137, 25.35
18.7072834, 22.84
18.7195098, 32.91
18.7318668, 29.06
18.7438142, 35.22
18.7558155, 30.47
18.7683777, 30.47
18.7814149, 29.36
18.7930326, 32.01
